X,Y,FID_,scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart,Longitude,Latitude
46.7047367428,-19.3718958677,137,1,Admin-0 country,3.0000000000000000000000000000000,Madagascar,MDG,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Madagascar,MDG,0.0000000000000000000000000000000,Madagascar,MDG,0.0000000000000000000000000000000,Madagascar,MDG,0.0000000000000000000000000000000,Madagascar,Madagascar,MDG,Madagascar,,Mad.,MG,Republic of Madagascar,,,,Madagascar,,6.0000000000000000000000000000000,5.0000000000000000000000000000000,2.0000000000000000000000000000000,3.0000000000000000000000000000000,20653556.0000000000000000000000000000000,20130.0000000000000000000000000000000,-99.0000000000000000000000000000000,1993.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,MG,MDG,450,450,MG,MDG,-99.0000000000000000000000000000000,MDG,MDG,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Eastern Africa,Sub-Saharan Africa,10.0000000000000000000000000000000,10.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,46.7047367428000015365796571131796,-19.3718958677000010482061043148860
73.4571300419,3.72870919988,138,3,Admin-0 country,5.0000000000000000000000000000000,Maldives,MDV,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Maldives,MDV,0.0000000000000000000000000000000,Maldives,MDV,0.0000000000000000000000000000000,Maldives,MDV,0.0000000000000000000000000000000,Maldives,Maldives,MDV,Maldives,,Mald.,MV,Republic of Maldives,,,,Maldives,,2.0000000000000000000000000000000,3.0000000000000000000000000000000,1.0000000000000000000000000000000,7.0000000000000000000000000000000,396334.0000000000000000000000000000000,1716.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,MV,MDV,462,462,MV,MDV,-99.0000000000000000000000000000000,MDV,B13,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Seven seas (open ocean),Asia,Southern Asia,South Asia,8.0000000000000000000000000000000,8.0000000000000000000000000000000,5.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,73.4571300419000010606396244838834,3.7287091998799999359448520408478
-102.523451692,23.9475372406,139,1,Admin-0 country,2.0000000000000000000000000000000,Mexico,MEX,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mexico,MEX,0.0000000000000000000000000000000,Mexico,MEX,0.0000000000000000000000000000000,Mexico,MEX,0.0000000000000000000000000000000,Mexico,Mexico,MEX,Mexico,,Mex.,MX,United Mexican States,,,,Mexico,,6.0000000000000000000000000000000,1.0000000000000000000000000000000,7.0000000000000000000000000000000,3.0000000000000000000000000000000,111211789.0000000000000000000000000000000,1563000.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,4. Emerging region: MIKT,3. Upper middle income,-99.0000000000000000000000000000000,,MX,MEX,484,484,MX,MEX,-99.0000000000000000000000000000000,MEX,MEX,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Central America,Latin America & Caribbean,6.0000000000000000000000000000000,6.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-102.5234516919999947504038573242724,23.9475372405999991087810485623777
170.339761224,7.00376358315,140,5,Admin-0 country,6.0000000000000000000000000000000,Marshall Islands,MHL,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Marshall Islands,MHL,0.0000000000000000000000000000000,Marshall Islands,MHL,0.0000000000000000000000000000000,Marshall Islands,MHL,0.0000000000000000000000000000000,Marshall Is.,Marshall Islands,MHL,Marshall Is.,,M. Is.,MH,Republic of the Marshall Islands,,,,Marshall Islands,,2.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,64522.0000000000000000000000000000000,133.5000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,MH,MHL,584,584,MH,MHL,-99.0000000000000000000000000000000,MHL,MHL,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Micronesia,East Asia & Pacific,12.0000000000000000000000000000000,16.0000000000000000000000000000000,6.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,170.3397612240000000838335836306214,7.0037635831499995830995430878829
21.6821134607,41.5953089336,141,1,Admin-0 country,6.0000000000000000000000000000000,Macedonia,MKD,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Macedonia,MKD,0.0000000000000000000000000000000,Macedonia,MKD,0.0000000000000000000000000000000,Macedonia,MKD,0.0000000000000000000000000000000,Macedonia,Macedonia,MKD,Macedonia,,Mkd.,MK,Former Yugoslav Republic of Macedonia,,,,"Macedonia, FYR",,5.0000000000000000000000000000000,3.0000000000000000000000000000000,7.0000000000000000000000000000000,3.0000000000000000000000000000000,2066718.0000000000000000000000000000000,18780.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,MK,MKD,807,807,MK,MKD,-99.0000000000000000000000000000000,MKD,MKD,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,9.0000000000000000000000000000000,9.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,21.6821134606999983418518240796402,41.5953089336000019216044165659696
-3.54269064851,17.3458158135,142,1,Admin-0 country,3.0000000000000000000000000000000,Mali,MLI,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mali,MLI,0.0000000000000000000000000000000,Mali,MLI,0.0000000000000000000000000000000,Mali,MLI,0.0000000000000000000000000000000,Mali,Mali,MLI,Mali,,Mali,ML,Republic of Mali,,,,Mali,,1.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,7.0000000000000000000000000000000,12666987.0000000000000000000000000000000,14590.0000000000000000000000000000000,-99.0000000000000000000000000000000,2009.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,ML,MLI,466,466,ML,MLI,-99.0000000000000000000000000000000,MLI,MLI,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,4.0000000000000000000000000000000,4.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-3.5426906485099998178611713228747,17.3458158134999997912473190808669
14.4052331643,35.9214963221,143,3,Admin-0 country,5.0000000000000000000000000000000,Malta,MLT,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Malta,MLT,0.0000000000000000000000000000000,Malta,MLT,0.0000000000000000000000000000000,Malta,MLT,0.0000000000000000000000000000000,Malta,Malta,MLT,Malta,,Malta,M,Republic of Malta,,,,Malta,,1.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,8.0000000000000000000000000000000,405165.0000000000000000000000000000000,9962.0000000000000000000000000000000,-99.0000000000000000000000000000000,2005.0000000000000000000000000000000,-99.0000000000000000000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.0000000000000000000000000000000,,MT,MLT,470,470,MT,MLT,-99.0000000000000000000000000000000,MLT,MLT,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Southern Europe,Middle East & North Africa,5.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,1.0000000000000000000000000000000,14.4052331643000002259213943034410,35.9214963220999976556413457728922
96.4884332104,21.1856659927,144,1,Admin-0 country,3.0000000000000000000000000000000,Myanmar,MMR,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Myanmar,MMR,0.0000000000000000000000000000000,Myanmar,MMR,0.0000000000000000000000000000000,Myanmar,MMR,0.0000000000000000000000000000000,Myanmar,Myanmar,MMR,Myanmar,,Myan.,MM,Republic of the Union of Myanmar,,,,Myanmar,,2.0000000000000000000000000000000,2.0000000000000000000000000000000,5.0000000000000000000000000000000,13.0000000000000000000000000000000,48137741.0000000000000000000000000000000,55130.0000000000000000000000000000000,-99.0000000000000000000000000000000,1983.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,MM,MMR,104,104,MM,MMR,-99.0000000000000000000000000000000,MMR,MMR,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Asia,Asia,South-Eastern Asia,East Asia & Pacific,7.0000000000000000000000000000000,7.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,96.4884332104000037588775740005076,21.1856659926999988385887263575569
19.2388393925,42.7889025929,145,1,Admin-0 country,6.0000000000000000000000000000000,Montenegro,MNE,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Montenegro,MNE,0.0000000000000000000000000000000,Montenegro,MNE,0.0000000000000000000000000000000,Montenegro,MNE,0.0000000000000000000000000000000,Montenegro,Montenegro,MNE,Montenegro,,Mont.,ME,Montenegro,,,,Montenegro,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,4.0000000000000000000000000000000,5.0000000000000000000000000000000,672180.0000000000000000000000000000000,6816.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,ME,MNE,499,499,ME,MNE,-99.0000000000000000000000000000000,MNE,MNE,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,10.0000000000000000000000000000000,10.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,19.2388393925000009687664714874700,42.7889025929000013093173038214445
103.052997649,46.8268154394,146,1,Admin-0 country,3.0000000000000000000000000000000,Mongolia,MNG,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mongolia,MNG,0.0000000000000000000000000000000,Mongolia,MNG,0.0000000000000000000000000000000,Mongolia,MNG,0.0000000000000000000000000000000,Mongolia,Mongolia,MNG,Mongolia,,Mong.,MN,Mongolia,,,,Mongolia,,3.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,6.0000000000000000000000000000000,3041142.0000000000000000000000000000000,9476.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,MN,MNG,496,496,MN,MNG,-99.0000000000000000000000000000000,MNG,MNG,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Asia,Asia,Eastern Asia,East Asia & Pacific,8.0000000000000000000000000000000,8.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,103.0529976490000052535833674483001,46.8268154394000006845999450888485
145.619696513,15.8292756277,147,3,Admin-0 country,6.0000000000000000000000000000000,United States of America,US1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,Northern Mariana Islands,MNP,0.0000000000000000000000000000000,Northern Mariana Islands,MNP,0.0000000000000000000000000000000,Northern Mariana Islands,MNP,0.0000000000000000000000000000000,N. Mariana Is.,Northern Mariana Islands,MNP,N. Mariana Is.,,N.M.I.,MP,Commonwealth of the Northern Mariana Islands,,Commonwealth of U.S.A.,,Northern Mariana Islands,,4.0000000000000000000000000000000,5.0000000000000000000000000000000,1.0000000000000000000000000000000,1.0000000000000000000000000000000,88662.0000000000000000000000000000000,900.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,2. High income: nonOECD,-99.0000000000000000000000000000000,,MP,MNP,580,580,MP,MNP,-99.0000000000000000000000000000000,MNP,MNP,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Micronesia,East Asia & Pacific,14.0000000000000000000000000000000,24.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,-99.0000000000000000000000000000000,145.6196965130000080534955486655235,15.8292756276999995179721736349165
35.5336754259,-17.2738164259,148,1,Admin-0 country,3.0000000000000000000000000000000,Mozambique,MOZ,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mozambique,MOZ,0.0000000000000000000000000000000,Mozambique,MOZ,0.0000000000000000000000000000000,Mozambique,MOZ,0.0000000000000000000000000000000,Mozambique,Mozambique,MOZ,Mozambique,,Moz.,MZ,Republic of Mozambique,,,,Mozambique,,4.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,4.0000000000000000000000000000000,21669278.0000000000000000000000000000000,18940.0000000000000000000000000000000,-99.0000000000000000000000000000000,2007.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,MZ,MOZ,508,508,MZ,MOZ,-99.0000000000000000000000000000000,MOZ,MOZ,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Eastern Africa,Sub-Saharan Africa,10.0000000000000000000000000000000,10.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,35.5336754259000002775792381726205,-17.2738164259000015476885891985148
-10.3477981455,20.257367056,149,1,Admin-0 country,3.0000000000000000000000000000000,Mauritania,MRT,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mauritania,MRT,0.0000000000000000000000000000000,Mauritania,MRT,0.0000000000000000000000000000000,Mauritania,MRT,0.0000000000000000000000000000000,Mauritania,Mauritania,MRT,Mauritania,,Mrt.,MR,Islamic Republic of Mauritania,,,,Mauritania,,3.0000000000000000000000000000000,3.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,3129486.0000000000000000000000000000000,6308.0000000000000000000000000000000,-99.0000000000000000000000000000000,2000.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,MR,MRT,478,478,MR,MRT,-99.0000000000000000000000000000000,MRT,MRT,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,10.0000000000000000000000000000000,10.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-10.3477981455000005439615051727742,20.2573670559999996498845575843006
-62.1851854562,16.7394140553,150,3,Admin-0 country,6.0000000000000000000000000000000,United Kingdom,GB1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,Montserrat,MSR,0.0000000000000000000000000000000,Montserrat,MSR,0.0000000000000000000000000000000,Montserrat,MSR,0.0000000000000000000000000000000,Montserrat,Montserrat,MSR,Montserrat,,Monts.,MS,,,U.K.,,Montserrat,,6.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,3.0000000000000000000000000000000,5097.0000000000000000000000000000000,29.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,MS,MSR,500,500,-99,-99,-99.0000000000000000000000000000000,MSR,MSR,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Caribbean,Latin America & Caribbean,10.0000000000000000000000000000000,10.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,-62.1851854562000028181500965729356,16.7394140552999992621607816545293
57.5712055061,-20.2776870433,151,1,Admin-0 country,5.0000000000000000000000000000000,Mauritius,MUS,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Mauritius,MUS,0.0000000000000000000000000000000,Mauritius,MUS,0.0000000000000000000000000000000,Mauritius,MUS,0.0000000000000000000000000000000,Mauritius,Mauritius,MUS,Mauritius,,Mus.,MU,Republic of Mauritius,,,,Mauritius,,1.0000000000000000000000000000000,3.0000000000000000000000000000000,5.0000000000000000000000000000000,7.0000000000000000000000000000000,1284264.0000000000000000000000000000000,15270.0000000000000000000000000000000,-99.0000000000000000000000000000000,2011.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,MU,MUS,480,480,MU,MUS,-99.0000000000000000000000000000000,MUS,MUS,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Seven seas (open ocean),Africa,Eastern Africa,Sub-Saharan Africa,9.0000000000000000000000000000000,9.0000000000000000000000000000000,4.0000000000000000000000000000000,2.0000000000000000000000000000000,1.0000000000000000000000000000000,57.5712055061000000932835973799229,-20.2776870432999984927846526261419
34.2893559871,-13.2180808806,152,1,Admin-0 country,6.0000000000000000000000000000000,Malawi,MWI,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Malawi,MWI,0.0000000000000000000000000000000,Malawi,MWI,0.0000000000000000000000000000000,Malawi,MWI,0.0000000000000000000000000000000,Malawi,Malawi,MWI,Malawi,,Mal.,MW,Republic of Malawi,,,,Malawi,,1.0000000000000000000000000000000,3.0000000000000000000000000000000,4.0000000000000000000000000000000,5.0000000000000000000000000000000,14268711.0000000000000000000000000000000,11810.0000000000000000000000000000000,-99.0000000000000000000000000000000,2008.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,MW,MWI,454,454,MW,MWI,-99.0000000000000000000000000000000,MWI,MWI,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Eastern Africa,Sub-Saharan Africa,6.0000000000000000000000000000000,6.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,34.2893559871000022098996851127595,-13.2180808806000005262148988549598
109.697622843,3.78986845571,153,1,Admin-0 country,3.0000000000000000000000000000000,Malaysia,MYS,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Malaysia,MYS,0.0000000000000000000000000000000,Malaysia,MYS,0.0000000000000000000000000000000,Malaysia,MYS,0.0000000000000000000000000000000,Malaysia,Malaysia,MYS,Malaysia,,Malay.,MY,Malaysia,,,,Malaysia,,2.0000000000000000000000000000000,4.0000000000000000000000000000000,3.0000000000000000000000000000000,6.0000000000000000000000000000000,25715819.0000000000000000000000000000000,384300.0000000000000000000000000000000,-99.0000000000000000000000000000000,2010.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,MY,MYS,458,458,MY,MYS,-99.0000000000000000000000000000000,MYS,MYS,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Asia,Asia,South-Eastern Asia,East Asia & Pacific,8.0000000000000000000000000000000,8.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,109.6976228430000048774672904983163,3.7898684557100001946139400388347
17.209635667,-22.1303256842,154,1,Admin-0 country,3.0000000000000000000000000000000,Namibia,NAM,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Namibia,NAM,0.0000000000000000000000000000000,Namibia,NAM,0.0000000000000000000000000000000,Namibia,NAM,0.0000000000000000000000000000000,Namibia,Namibia,NAM,Namibia,,Nam.,NA,Republic of Namibia,,,,Namibia,,4.0000000000000000000000000000000,1.0000000000000000000000000000000,1.0000000000000000000000000000000,7.0000000000000000000000000000000,2108665.0000000000000000000000000000000,13250.0000000000000000000000000000000,-99.0000000000000000000000000000000,2001.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,3. Upper middle income,-99.0000000000000000000000000000000,,NA,NAM,516,516,NA,NAM,-99.0000000000000000000000000000000,NAM,NAM,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Southern Africa,Sub-Saharan Africa,7.0000000000000000000000000000000,7.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,17.2096356670000005806286935694516,-22.1303256841999989035230100853369
165.684923735,-21.299918058,155,1,Admin-0 country,3.0000000000000000000000000000000,France,FR1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,New Caledonia,NCL,0.0000000000000000000000000000000,New Caledonia,NCL,0.0000000000000000000000000000000,New Caledonia,NCL,0.0000000000000000000000000000000,New Caledonia,New Caledonia,NCL,New Caledonia,,New C.,NC,New Caledonia,Nouvelle-Cal̩donie,Fr.,,New Caledonia,,7.0000000000000000000000000000000,5.0000000000000000000000000000000,9.0000000000000000000000000000000,11.0000000000000000000000000000000,227436.0000000000000000000000000000000,3158.0000000000000000000000000000000,-99.0000000000000000000000000000000,2009.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,2. High income: nonOECD,-99.0000000000000000000000000000000,,NC,NCL,540,540,NC,NCL,-99.0000000000000000000000000000000,NCL,NCL,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Melanesia,East Asia & Pacific,13.0000000000000000000000000000000,13.0000000000000000000000000000000,6.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,165.6849237350000123569770948961377,-21.2999180579999993767614796524867
9.38545881539,17.4191249296,156,1,Admin-0 country,3.0000000000000000000000000000000,Niger,NER,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Niger,NER,0.0000000000000000000000000000000,Niger,NER,0.0000000000000000000000000000000,Niger,NER,0.0000000000000000000000000000000,Niger,Niger,NER,Niger,,Niger,NE,Republic of Niger,,,,Niger,,4.0000000000000000000000000000000,5.0000000000000000000000000000000,3.0000000000000000000000000000000,13.0000000000000000000000000000000,15306252.0000000000000000000000000000000,10040.0000000000000000000000000000000,-99.0000000000000000000000000000000,2001.0000000000000000000000000000000,-99.0000000000000000000000000000000,7. Least developed region,5. Low income,-99.0000000000000000000000000000000,,NE,NER,562,562,NE,NER,-99.0000000000000000000000000000000,NER,NER,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,5.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,9.3854588153900007085894685587846,17.4191249295999988078165188198909
167.949216782,-29.0514609044,157,5,Admin-0 country,5.0000000000000000000000000000000,Australia,AU1,1.0000000000000000000000000000000,2.0000000000000000000000000000000,Dependency,Norfolk Island,NFK,0.0000000000000000000000000000000,Norfolk Island,NFK,0.0000000000000000000000000000000,Norfolk Island,NFK,0.0000000000000000000000000000000,Norfolk Island,Norfolk Island,NFK,Norfolk Island,,Nfk. I.,NF,Territory of Norfolk Island,,Auz.,,Norfolk Island,,1.0000000000000000000000000000000,2.0000000000000000000000000000000,2.0000000000000000000000000000000,7.0000000000000000000000000000000,2141.0000000000000000000000000000000,32.1150000000000019895196601282805,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,NF,NFK,574,574,-99,-99,-99.0000000000000000000000000000000,NFK,NFK,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Oceania,Oceania,Australia and New Zealand,East Asia & Pacific,14.0000000000000000000000000000000,14.0000000000000000000000000000000,7.0000000000000000000000000000000,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,167.9492167820000076972064562141895,-29.0514609043999989523854310391471
8.08943894771,9.59411452233,158,1,Admin-0 country,2.0000000000000000000000000000000,Nigeria,NGA,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Nigeria,NGA,0.0000000000000000000000000000000,Nigeria,NGA,0.0000000000000000000000000000000,Nigeria,NGA,0.0000000000000000000000000000000,Nigeria,Nigeria,NGA,Nigeria,,Nigeria,NG,Federal Republic of Nigeria,,,,Nigeria,,3.0000000000000000000000000000000,2.0000000000000000000000000000000,5.0000000000000000000000000000000,2.0000000000000000000000000000000,149229090.0000000000000000000000000000000,335400.0000000000000000000000000000000,-99.0000000000000000000000000000000,2006.0000000000000000000000000000000,-99.0000000000000000000000000000000,5. Emerging region: G20,4. Lower middle income,-99.0000000000000000000000000000000,,NG,NGA,566,566,NG,NGA,-99.0000000000000000000000000000000,NGA,NGA,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,Africa,Africa,Western Africa,Sub-Saharan Africa,7.0000000000000000000000000000000,7.0000000000000000000000000000000,7.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,8.0894389477100006047294300515205,9.5941145223300008382238956983201
-85.0305296951,12.8470942896,159,1,Admin-0 country,5.0000000000000000000000000000000,Nicaragua,NIC,0.0000000000000000000000000000000,2.0000000000000000000000000000000,Sovereign country,Nicaragua,NIC,0.0000000000000000000000000000000,Nicaragua,NIC,0.0000000000000000000000000000000,Nicaragua,NIC,0.0000000000000000000000000000000,Nicaragua,Nicaragua,NIC,Nicaragua,,Nic.,NI,Republic of Nicaragua,,,,Nicaragua,,1.0000000000000000000000000000000,4.0000000000000000000000000000000,1.0000000000000000000000000000000,9.0000000000000000000000000000000,5891199.0000000000000000000000000000000,16790.0000000000000000000000000000000,-99.0000000000000000000000000000000,2005.0000000000000000000000000000000,-99.0000000000000000000000000000000,6. Developing region,4. Lower middle income,-99.0000000000000000000000000000000,,NI,NIC,558,558,NI,NIC,-99.0000000000000000000000000000000,NIC,NIC,-99.0000000000000000000000000000000,-99.0000000000000000000000000000000,North America,Americas,Central America,Latin America & Caribbean,9.0000000000000000000000000000000,9.0000000000000000000000000000000,4.0000000000000000000000000000000,-99.0000000000000000000000000000000,1.0000000000000000000000000000000,-85.0305296951000002536602551117539,12.8470942895999993282885043299757
